数据年月,商品编码,商品名称,贸易伙伴编码,贸易伙伴名称,贸易方式编码,贸易方式名称,注册地编码,注册地名称,第一数量,第一计量单位,第二数量,第二计量单位,人民币
202001,2032900,其他冻猪肉,410,巴西,33,保税监管场所进出境货物,32,江苏省,55600,千克,0,?,"1,419,950"
202001,2032900,其他冻猪肉,410,巴西,34,海关特殊监管区域物流货物,31,上海市,137178,千克,0,?,"3,845,830"
202001,2032900,其他冻猪肉,410,巴西,34,海关特殊监管区域物流货物,37,山东省,54000,千克,0,?,"1,364,278"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,11,北京市,312055,千克,0,?,"7,044,149"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,12,天津市,2389915,千克,0,?,"60,591,159"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,31,上海市,1653031,千克,0,?,"35,937,865"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,32,江苏省,71950,千克,0,?,"2,466,473"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,33,浙江省,174095,千克,0,?,"3,970,742"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,34,安徽省,757436,千克,0,?,"20,257,767"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,35,福建省,142361,千克,0,?,"2,191,355"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,37,山东省,1313266,千克,0,?,"32,681,818"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,43,湖南省,114898,千克,0,?,"3,296,108"
202001,2032900,其他冻猪肉,412,智利,10,一般贸易,44,广东省,349869,千克,0,?,"8,200,406"
202001,2032900,其他冻猪肉,412,智利,34,海关特殊监管区域物流货物,37,山东省,136060,千克,0,?,"3,437,523"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,11,北京市,43032,千克,0,?,"1,068,859"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,12,天津市,432620,千克,0,?,"11,158,917"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,21,辽宁省,14004,千克,0,?,"416,440"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,31,上海市,1312851,千克,0,?,"34,719,399"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,32,江苏省,367665,千克,0,?,"7,027,627"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,34,安徽省,471881,千克,0,?,"14,168,124"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,35,福建省,254619,千克,0,?,"7,481,970"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,37,山东省,769170,千克,0,?,"18,573,797"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,41,河南省,64142,千克,0,?,"1,982,347"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,43,湖南省,39705,千克,0,?,"396,270"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,44,广东省,414753,千克,0,?,"9,773,344"
202001,2032900,其他冻猪肉,429,墨西哥,10,一般贸易,50,重庆市,21286,千克,0,?,"461,683"
202001,2032900,其他冻猪肉,429,墨西哥,33,保税监管场所进出境货物,21,辽宁省,43017,千克,0,?,"1,239,060"
202001,2032900,其他冻猪肉,429,墨西哥,34,海关特殊监管区域物流货物,31,上海市,191923,千克,0,?,"4,211,593"
202001,2032900,其他冻猪肉,429,墨西哥,34,海关特殊监管区域物流货物,37,山东省,13308,千克,0,?,"395,725"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,11,北京市,74928,千克,0,?,"1,746,660"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,12,天津市,1498139,千克,0,?,"40,731,327"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,21,辽宁省,122030,千克,0,?,"2,055,933"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,31,上海市,772776,千克,0,?,"11,099,741"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,32,江苏省,41692,千克,0,?,"1,166,880"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,35,福建省,87460,千克,0,?,"1,116,837"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,37,山东省,236255,千克,0,?,"5,407,317"
202001,2032900,其他冻猪肉,501,加拿大,10,一般贸易,44,广东省,125000,千克,0,?,"1,503,990"
202001,2032900,其他冻猪肉,501,加拿大,34,海关特殊监管区域物流货物,37,山东省,14750,千克,0,?,"82,460"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,11,北京市,14063494,千克,0,?,"276,441,915"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,12,天津市,7698057,千克,0,?,"127,688,930"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,31,上海市,369598,千克,0,?,"6,460,045"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,32,江苏省,142603,千克,0,?,"1,658,202"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,34,安徽省,13164506,千克,0,?,"246,895,116"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,37,山东省,397150,千克,0,?,"5,864,516"
202001,2032900,其他冻猪肉,502,美国,10,一般贸易,44,广东省,70716,千克,0,?,"809,631"
202001,2032900,其他冻猪肉,502,美国,33,保税监管场所进出境货物,12,天津市,1295058,千克,0,?,"21,549,243"
202001,2032900,其他冻猪肉,502,美国,33,保税监管场所进出境货物,33,浙江省,24270,千克,0,?,"240,715"
202001,2032900,其他冻猪肉,502,美国,33,保税监管场所进出境货物,34,安徽省,23286,千克,0,?,"594,610"
202001,2032900,其他冻猪肉,502,美国,34,海关特殊监管区域物流货物,12,天津市,224737,千克,0,?,"4,167,694"
202001,2032900,其他冻猪肉,502,美国,34,海关特殊监管区域物流货物,31,上海市,414925,千克,0,?,"6,522,307"
202001,2032900,其他冻猪肉,502,美国,34,海关特殊监管区域物流货物,41,河南省,47788,千克,0,?,"978,892"
202001,2041000,鲜或冷的整头及半头羔羊肉,601,澳大利亚,10,一般贸易,11,北京市,24877,千克,0,?,"1,145,332"
202001,2042100,鲜或冷的整头及半头绵羊肉,601,澳大利亚,10,一般贸易,11,北京市,46940,千克,0,?,"1,728,956"
202001,2042200,鲜或冷的带骨绵羊肉,601,澳大利亚,10,一般贸易,11,北京市,303,千克,0,?,"39,199"
202001,2042200,鲜或冷的带骨绵羊肉,601,澳大利亚,33,保税监管场所进出境货物,31,上海市,21,千克,0,?,"3,846"
202001,2042200,鲜或冷的带骨绵羊肉,609,新西兰,10,一般贸易,23,黑龙江省,42055,千克,0,?,"2,261,927"
202001,2042200,鲜或冷的带骨绵羊肉,609,新西兰,33,保税监管场所进出境货物,31,上海市,26,千克,0,?,"5,668"
202001,2042300,鲜或冷的去骨绵羊肉,601,澳大利亚,10,一般贸易,11,北京市,10373,千克,0,?,"719,963"
202001,2042300,鲜或冷的去骨绵羊肉,609,新西兰,10,一般贸易,23,黑龙江省,40,千克,0,?,"8,519"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,11,北京市,18326,千克,0,?,"771,659"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,21,辽宁省,36594,千克,0,?,"1,296,904"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,23,黑龙江省,19366,千克,0,?,"815,016"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,31,上海市,157553,千克,0,?,"6,664,840"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,37,山东省,34551,千克,0,?,"1,412,593"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,43,湖南省,165709,千克,0,?,"6,416,494"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,44,广东省,121699,千克,0,?,"4,271,562"
202001,2043000,冻整头及半头羔羊肉,444,乌拉圭,10,一般贸易,62,甘肃省,36189,千克,0,?,"1,367,073"
202001,2043000,冻整头及半头羔羊肉,601,澳大利亚,10,一般贸易,21,辽宁省,35001,千克,0,?,"1,538,820"
202001,2043000,冻整头及半头羔羊肉,601,澳大利亚,10,一般贸易,23,黑龙江省,35477,千克,0,?,"1,578,855"
202001,2043000,冻整头及半头羔羊肉,601,澳大利亚,10,一般贸易,43,湖南省,52995,千克,0,?,"2,298,313"
202001,2043000,冻整头及半头羔羊肉,601,澳大利亚,10,一般贸易,44,广东省,67974,千克,0,?,"2,785,990"
202001,2043000,冻整头及半头羔羊肉,601,澳大利亚,10,一般贸易,51,四川省,7513,千克,0,?,"305,542"
202001,2043000,冻整头及半头羔羊肉,609,新西兰,10,一般贸易,23,黑龙江省,25291,千克,0,?,"1,189,251"
202001,2043000,冻整头及半头羔羊肉,609,新西兰,10,一般贸易,31,上海市,503,千克,0,?,"24,290"
202001,2043000,冻整头及半头羔羊肉,609,新西兰,10,一般贸易,37,山东省,39285,千克,0,?,"1,726,426"
202001,2043000,冻整头及半头羔羊肉,609,新西兰,10,一般贸易,43,湖南省,71258,千克,0,?,"3,247,797"
202001,2044100,冻整头及半头绵羊肉,444,乌拉圭,10,一般贸易,11,北京市,18999,千克,0,?,"526,665"
202001,2044100,冻整头及半头绵羊肉,444,乌拉圭,10,一般贸易,12,天津市,36637,千克,0,?,"1,516,866"
202001,2044100,冻整头及半头绵羊肉,444,乌拉圭,10,一般贸易,21,辽宁省,12048,千克,0,?,"422,758"
202001,2044100,冻整头及半头绵羊肉,444,乌拉圭,10,一般贸易,44,广东省,1754,千克,0,?,"48,007"
202001,2044100,冻整头及半头绵羊肉,601,澳大利亚,10,一般贸易,23,黑龙江省,8472,千克,0,?,"278,609"
202001,2044100,冻整头及半头绵羊肉,601,澳大利亚,10,一般贸易,51,四川省,26063,千克,0,?,"798,262"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,11,北京市,19273,千克,0,?,"721,424"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,12,天津市,314922,千克,0,?,"11,569,954"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,21,辽宁省,738340,千克,0,?,"28,417,335"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,23,黑龙江省,115675,千克,0,?,"4,332,699"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,31,上海市,576120,千克,0,?,"21,225,946"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,37,山东省,1202801,千克,0,?,"45,200,575"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,43,湖南省,313941,千克,0,?,"11,458,193"
202001,2044100,冻整头及半头绵羊肉,609,新西兰,10,一般贸易,44,广东省,19909,千克,0,?,"731,739"
202001,2044200,冻带骨绵羊肉,412,智利,10,一般贸易,11,北京市,17004,千克,0,?,"703,425"
202001,2044200,冻带骨绵羊肉,444,乌拉圭,10,一般贸易,11,北京市,80577,千克,0,?,"2,520,686"
202001,2044200,冻带骨绵羊肉,444,乌拉圭,10,一般贸易,12,天津市,47861,千克,0,?,"1,783,961"
202001,2044200,冻带骨绵羊肉,444,乌拉圭,10,一般贸易,21,辽宁省,92724,千克,0,?,"3,688,903"
202001,2044200,冻带骨绵羊肉,444,乌拉圭,10,一般贸易,31,上海市,86947,千克,0,?,"2,975,125"
202001,2044200,冻带骨绵羊肉,444,乌拉圭,10,一般贸易,37,山东省,89913,千克,0,?,"2,633,449"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,11,北京市,440831,千克,0,?,"15,514,777"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,12,天津市,1228823,千克,0,?,"42,364,138"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,13,河北省,259225,千克,0,?,"10,122,266"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,21,辽宁省,2084971,千克,0,?,"79,969,546"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,23,黑龙江省,1989222,千克,0,?,"78,331,464"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,31,上海市,2936496,千克,0,?,"108,941,895"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,32,江苏省,386015,千克,0,?,"14,560,598"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,34,安徽省,194176,千克,0,?,"7,287,072"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,35,福建省,45694,千克,0,?,"1,387,236"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,37,山东省,1398533,千克,0,?,"55,302,873"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,41,河南省,69733,千克,0,?,"2,479,620"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,43,湖南省,2118777,千克,0,?,"78,825,450"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,44,广东省,1033748,千克,0,?,"39,652,403"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,50,重庆市,739822,千克,0,?,"25,978,826"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,10,一般贸易,51,四川省,1501550,千克,0,?,"53,069,112"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,33,保税监管场所进出境货物,21,辽宁省,620995,千克,0,?,"24,697,284"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,34,海关特殊监管区域物流货物,31,上海市,73079,千克,0,?,"3,089,397"
202001,2044200,冻带骨绵羊肉,601,澳大利亚,34,海关特殊监管区域物流货物,37,山东省,38900,千克,0,?,"1,628,949"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,11,北京市,256510,千克,0,?,"10,427,909"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,12,天津市,1655145,千克,0,?,"70,991,527"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,21,辽宁省,2725887,千克,0,?,"105,706,535"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,23,黑龙江省,3269913,千克,0,?,"139,000,391"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,31,上海市,128186,千克,0,?,"6,137,088"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,32,江苏省,48482,千克,0,?,"2,059,799"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,37,山东省,1938734,千克,0,?,"81,596,199"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,43,湖南省,1383570,千克,0,?,"59,981,208"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,44,广东省,359934,千克,0,?,"15,076,779"
202001,2044200,冻带骨绵羊肉,609,新西兰,10,一般贸易,50,重庆市,265245,千克,0,?,"10,962,585"
202001,2044200,冻带骨绵羊肉,609,新西兰,33,保税监管场所进出境货物,21,辽宁省,40003,千克,0,?,"1,777,381"
202001,2044200,冻带骨绵羊肉,609,新西兰,34,海关特殊监管区域物流货物,37,山东省,41650,千克,0,?,"1,583,511"
202001,2044200,冻带骨绵羊肉,609,新西兰,34,海关特殊监管区域物流货物,44,广东省,48008,千克,0,?,"2,654,771"
202001,2044300,冻去骨绵羊肉,412,智利,10,一般贸易,11,北京市,2600,千克,0,?,"72,986"
202001,2044300,冻去骨绵羊肉,444,乌拉圭,10,一般贸易,11,北京市,14581,千克,0,?,"363,263"
202001,2044300,冻去骨绵羊肉,444,乌拉圭,10,一般贸易,12,天津市,4872,千克,0,?,"165,611"
202001,2044300,冻去骨绵羊肉,444,乌拉圭,10,一般贸易,21,辽宁省,2040,千克,0,?,"78,741"
202001,2044300,冻去骨绵羊肉,444,乌拉圭,10,一般贸易,31,上海市,10887,千克,0,?,"394,622"
202001,2044300,冻去骨绵羊肉,444,乌拉圭,10,一般贸易,37,山东省,15015,千克,0,?,"415,465"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,11,北京市,209504,千克,0,?,"3,612,356"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,12,天津市,227595,千克,0,?,"7,256,497"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,21,辽宁省,172293,千克,0,?,"7,118,497"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,23,黑龙江省,131322,千克,0,?,"3,797,948"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,31,上海市,835956,千克,0,?,"36,346,987"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,32,江苏省,115094,千克,0,?,"4,091,152"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,34,安徽省,25251,千克,0,?,"677,814"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,35,福建省,3179,千克,0,?,"49,045"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,37,山东省,120621,千克,0,?,"5,860,228"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,43,湖南省,220180,千克,0,?,"9,810,978"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,44,广东省,106959,千克,0,?,"3,960,227"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,50,重庆市,184408,千克,0,?,"7,766,398"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,10,一般贸易,51,四川省,211360,千克,0,?,"7,304,074"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,33,保税监管场所进出境货物,21,辽宁省,16812,千克,0,?,"225,469"
202001,2044300,冻去骨绵羊肉,601,澳大利亚,34,海关特殊监管区域物流货物,37,山东省,11125,千克,0,?,"420,331"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,11,北京市,10747,千克,0,?,"165,567"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,12,天津市,101892,千克,0,?,"3,741,321"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,21,辽宁省,344900,千克,0,?,"10,508,892"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,23,黑龙江省,49262,千克,0,?,"1,819,427"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,31,上海市,468,千克,0,?,"34,232"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,32,江苏省,2500,千克,0,?,"61,353"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,37,山东省,42010,千克,0,?,"1,368,493"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,43,湖南省,41268,千克,0,?,"1,705,785"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,44,广东省,4455,千克,0,?,"137,179"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,50,重庆市,9081,千克,0,?,"276,108"
202001,2044300,冻去骨绵羊肉,609,新西兰,10,一般贸易,51,四川省,17952,千克,0,?,"692,317"
202001,2044300,冻去骨绵羊肉,609,新西兰,34,海关特殊监管区域物流货物,37,山东省,3722,千克,0,?,"72,916"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,10,一般贸易,11,北京市,75000,千克,0,?,"975,000"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,10,一般贸易,15,内蒙古自治区,326900,千克,0,?,"4,249,700"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,10,一般贸易,37,山东省,100000,千克,0,?,"1,300,000"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,10,一般贸易,41,河南省,157300,千克,0,?,"2,044,900"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,10,一般贸易,65,新疆维吾尔自治区,50000,千克,0,?,"525,327"
202001,2050000,鲜、冷、冻的马、驴、骡肉,124,蒙古,19,边境小额贸易,15,内蒙古自治区,2276900,千克,0,?,"29,599,700"
